        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000001        0.0000000001        0.0000000001        0.0000000000        0.0000000000
        0.0000000014        0.0000000014        0.0000000014        0.0000000000        0.0000000000
        0.0000000149        0.0000000149        0.0000000149        0.0000000000        0.0000000000
        0.0000001391        0.0000001391        0.0000001391        0.0000000000        0.0000000000
        0.0000011125        0.0000011125        0.0000011125        0.0000000000        0.0000000000
        0.0000076294        0.0000076294        0.0000076294        0.0000000000        0.0000000000
        0.0000448527        0.0000448527        0.0000448527        0.0000000000        0.0000000000
        0.0002260436        0.0002260436        0.0002260436        0.0000000000        0.0000000000
        0.0009765625        0.0009765625        0.0009765625        0.0000000000        0.0000000000
        0.0036166981        0.0036166981        0.0036166981        0.0000000000        0.0000000000
        0.0114823007        0.0114823007        0.0114823007        0.0000000000        0.0000000000
        0.0312500000        0.0312500000        0.0312500000        0.0000000000        0.0000000000
        0.0729080650        0.0729080650        0.0729080650        0.0000000000        0.0000000000
        0.1458161299        0.1458161299        0.1458161299        0.0000000000        0.0000000000
        0.2500000000        0.2500000000        0.2500000000        0.0000000000        0.0000000000
        0.3674336231        0.3674336231        0.3674336231        0.0000000000        0.0000000000
        0.4629373561        0.4629373561        0.4629373561        0.0000000000        0.0000000000
        0.5000000000        0.5000000000        0.5000000000        0.0000000000        0.0000000000
        0.4629373561        0.4629373561        0.4629373561        0.0000000000        0.0000000000
        0.3674336231        0.3674336231        0.3674336231        0.0000000000        0.0000000000
        0.2500000000        0.2500000000        0.2500000000        0.0000000000        0.0000000000
        0.1458161299        0.1458161299        0.1458161299        0.0000000000        0.0000000000
        0.0729080650        0.0729080650        0.0729080650        0.0000000000        0.0000000000
        0.0312500000        0.0312500000        0.0312500000        0.0000000000        0.0000000000
        0.0114823007        0.0114823007        0.0114823007        0.0000000000        0.0000000000
        0.0036166981        0.0036166981        0.0036166981        0.0000000000        0.0000000000
        0.0009765625        0.0009765625        0.0009765625        0.0000000000        0.0000000000
        0.0002260436        0.0002260436        0.0002260436        0.0000000000        0.0000000000
        0.0000448527        0.0000448527        0.0000448527        0.0000000000        0.0000000000
        0.0000076294        0.0000076294        0.0000076294        0.0000000000        0.0000000000
        0.0000011125        0.0000011125        0.0000011125        0.0000000000        0.0000000000
        0.0000001391        0.0000001391        0.0000001391        0.0000000000        0.0000000000
        0.0000000149        0.0000000149        0.0000000149        0.0000000000        0.0000000000
        0.0000000014        0.0000000014        0.0000000014        0.0000000000        0.0000000000
        0.0000000001        0.0000000001        0.0000000001        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
